View,ClubType,Distance,Carry,LrDistanceOut,DirectionAngle,SpinBack,SpinSide,SpinAxis,BallSpeed,GolferId,0-LOWER-ANGLE,0-SHOULDER-ANGLE,0-SPINE-ANGLE,0-STANCE-RATIO,0-UPPER-TILT,1-HEAD-LOC,1-HIP-LINE,1-HIP-ROTATION,1-HIP-SHIFTED,1-LEFT-ARM-ANGLE,1-RIGHT-ARM-ANGLE,1-SHOULDER-ANGLE,1-SHOULDER-LOC,1-SPINE-ANGLE,2-HEAD-LOC,2-HIP-ANGLE,2-HIP-LINE,2-HIP-ROTATION,2-HIP-SHIFTED,2-LEFT-ARM-ANGLE,2-SHOULDER-ANGLE,2-SHOULDER-LOC,2-UPPER-TILT,3-HEAD-LOC,3-HIP-ANGLE,3-HIP-LINE,3-HIP-ROTATION,3-HIP-SHIFTED,3-LEFT-LEG-ANGLE,3-RIGHT-ARM-ANGLE,3-RIGHT-DISTANCE,3-RIGHT-LEG-ANGLE,3-SHOULDER-ANGLE,3-SHOULDER-LOC,4-HEAD-LOC,4-HIP-ANGLE,4-HIP-HANGING-BACK,4-HIP-LINE,4-HIP-ROTATION,4-HIP-SHIFTED,4-RIGHT-ARM-ANGLE,4-RIGHT-ARMPIT-ANGLE,4-SHOULDER-HANGING-BACK,4-SPINE-ANGLE,5-HEAD-LOC,5-HIP-HANGING-BACK,5-HIP-LINE,5-HIP-SHIFTED,5-LEFT-ARM-ANGLE,5-LEFT-LEG-ANGLE,5-RIGHT-ARM-ANGLE,5-SHOULDER-ANGLE,5-SHOULDER-HANGING-BACK,5-SPINE-ANGLE,6-HEAD-LOC,6-HIP-ANGLE,6-HIP-LINE,6-HIP-SHIFTED,6-LEFT-ARM-ANGLE,6-RIGHT-LEG-ANGLE,6-SHOULDER-ANGLE,6-SPINE-ANGLE,6-WEIGHT-SHIFT,7-FINISH-ANGLE,7-HIP-ANGLE,7-HIP-LINE,7-HIP-SHIFTED,7-SHOULDER-ANGLE,7-SPINE-ANGLE,Spine_Instability,X_Factor_Top,Hip_Sway_Range,Hip_Sway_Std,Spine_Angle_Range,Shoulder_Rotation_Range,Head_Movement_Range,Head_Movement_Std,Weight_Shift_Impact,Hip_Hanging_Back_Max,Shoulder_Hanging_Back_Max,Left_Arm_Consistency,Injury_Risk_Score,Injury_Risk_Level
DTL,W1,153.3,127.9,-4.7,-1.3,937.0,-40.0,-2.444440234,53.2,4.0,165.93,9.294,69.09,1.3379999999999999,0.662,-0.20800000000000002,0.1,2.988,-0.21800000000000003,142.61399999999998,113.58,27.76,33.116,73.24,-0.384,5.77,0.07,2.96,-0.296,154.672,26.42,48.788,0.768,-0.642,12.33,-0.02,5.798,-0.362,138.076,69.67999999999999,0.668,136.89,15.43,57.678,-0.4119999999999999,26.69,0.262,0.32,2.54,0.048,101.54,40.536,0.372,70.96,-0.49800000000000005,0.128,0.26,0.43000000000000005,161.25799999999998,165.93,122.61399999999999,44.51,0.288,75.13,-0.542,18.96,0.38,0.572,168.212,163.84,32.65,76.09,95.66999999999999,84.748,9.72,0.45,0.744,15.52,76.33,2.9440425721559578,9.632,1.1059999999999999,0.44976268874871805,7.239999999999995,35.215999999999994,0.434,0.1496417945183319,95.66999999999999,0.262,0.372,10.890809642385031,0.12732459703808435,Low
DTL,I4,154.5,142.7,2.6,-0.5,4687.0,204.0,2.492205382,49.6,2.0,160.05,10.392,62.11,1.218,0.654,-0.186,0.08,5.904,-0.418,174.89000000000001,129.79,34.62,32.372,66.48,-0.35,10.36,0.11,8.702000000000002,-0.45600000000000007,144.93200000000002,27.98,44.504,0.792,-0.244,4.99,0.19,43.296,-0.376,141.26,73.14,0.6,161.81,20.42,49.208,-0.122,6.04,0.20400000000000001,0.19,42.818,0.048,11.48,44.18,0.22400000000000003,65.53,-0.13000000000000003,0.13599999999999998,0.17,0.44400000000000006,158.882,171.89,157.136,14.04,0.152,67.89,-0.10800000000000001,24.22,0.07,0.6260000000000001,139.57999999999998,156.72400000000002,56.05,63.1,95.936,88.15,5.73,0.5,0.6779999999999999,15.14,76.73,5.234770927812093,-22.875999999999998,1.134,0.505379065652704,14.620000000000005,45.658,0.24199999999999997,0.09325234581499812,95.936,0.20400000000000001,0.22400000000000003,15.801760281690147,0.20248608050283398,Low
DTL,W1,210.5,197.5,5.8,-1.9,2173.0,344.0,8.995642948,59.4,5.0,165.93,9.645999999999999,74.446,1.492,0.71,-0.364,0.086,3.9579999999999997,-0.286,180.0,140.35,14.84,46.18,82.36,-0.576,4.71,0.16799999999999998,3.336,-0.32399999999999995,162.95999999999998,8.87,61.739999999999995,0.8100000000000002,-0.4959999999999999,4.82,0.25599999999999995,4.704000000000001,-0.198,158.43,77.88,0.7,163.74,9.06,61.788,-0.384,0.0,0.304,0.33,4.766,0.054000000000000006,47.93,55.44,0.46799999999999997,88.1,-0.426,0.174,-0.1,0.418,148.6,171.89,150.804,39.33,0.332,85.49,-0.578,12.67,-0.15,0.566,175.564,164.414,36.87,77.73,74.77799999999999,81.434,15.49,0.03,0.7260000000000001,26.45,68.69,7.260109824697326,4.356,1.05,0.43214305391573643,19.409999999999997,30.46,0.21399999999999997,0.09395885624392553,74.77799999999999,0.304,0.46799999999999997,14.107112296048879,0.19189530674167854,Low
DTL,I8,137.0,128.0,0.9,3.1,5390.0,-471.0,-4.994051252,47.0,3.0,151.64,11.486,57.78,1.238,0.592,-0.33999999999999997,0.1,8.112,-0.61,172.82999999999998,123.37,29.05,41.262,63.92,-0.476,15.37,0.16,7.662000000000001,-0.766,163.308,32.06,60.008,0.8220000000000001,-0.496,16.74,0.21,12.312000000000001,-0.6779999999999999,132.84,55.25,0.71,152.87,27.92,63.434000000000005,-0.06200000000000001,8.49,0.23399999999999999,0.25,7.184,-0.018000000000000006,133.63,37.269999999999996,0.272,63.18,0.084,0.15,0.21,0.43,159.35,180.0,163.092,56.31,0.166,65.46,0.12400000000000003,15.47,0.23,0.7,167.648,152.79399999999998,47.11,66.46,77.894,87.54400000000001,0.0,0.63,0.702,0.0,86.84,10.049156515184082,15.608,1.468,0.6555327894890065,29.060000000000002,56.31,0.62,0.27852300922305623,77.894,0.23399999999999999,0.272,5.792165513288902,0.29043852666906184,Low
DTL,I7,129.5,118.7,2.5,-1.0,5028.0,307.0,3.494032278,44.4,3.0,152.87,10.697999999999999,61.26,1.256,0.7020000000000001,-0.154,0.12,9.306000000000001,-0.33399999999999996,169.128,115.47,38.71,35.40599999999999,61.81,-0.27199999999999996,17.04,0.16,11.398,-0.458,134.898,32.22,49.492000000000004,0.8039999999999999,-0.22200000000000003,16.99,0.26,12.408,-0.45599999999999996,154.16,59.34,0.61,160.05,26.57,51.55799999999999,0.036,0.0,0.306,0.27,11.663999999999998,-0.024,11.48,55.938,0.33999999999999997,69.7,-0.042,0.11000000000000001,0.12,0.45400000000000007,160.04000000000002,161.81,157.0,63.43,0.15000000000000002,65.73,-0.074,10.43,0.17,0.6359999999999999,141.858,158.022,38.01,66.68,96.838,86.688,5.21,0.56,0.6040000000000001,19.75,85.43,8.901668944641788,14.162,1.0939999999999999,0.49662518203225603,24.17000000000001,52.732,0.30799999999999994,0.11592181273024792,96.838,0.306,0.33999999999999997,15.835309785413102,0.2820854135453866,Low
DTL,W1,121.1,108.8,7.7,1.8,4500.0,290.0,3.687295768,40.6,8.0,171.89,7.839999999999999,74.5,1.128,0.61,-0.132,0.17,6.467999999999999,-0.254,168.52,122.01,18.43,23.796,77.36,-0.236,10.39,0.18,40.494,-0.294,132.75,22.74,23.83,0.736,-0.23799999999999993,10.74,0.13,39.434,-0.366,161.81,50.21,0.57,180.0,15.95,35.846000000000004,0.017999999999999995,16.63,0.118,0.13,73.564,0.017999999999999995,63.26,43.65,0.074,71.3,-1.1960000000000002,0.6980000000000001,-0.09,-0.9339999999999999,147.2,156.93,157.814,36.694,0.154,69.06,-1.1940000000000002,20.76,-0.07,-0.7619999999999999,147.47,161.574,29.36,67.72,75.602,75.994,0.0,0.46,0.966,9.37,88.99,7.788721118814477,-23.483999999999998,1.9,0.6182894991522213,21.269999999999996,28.854000000000003,1.2140000000000002,0.5491920125663399,75.602,0.6980000000000001,0.154,14.727218565182865,0.20494056553231127,Low
DTL,W1,205.7,181.6,0.0,0.9,1375.0,-132.0,-5.483590444,61.0,4.0,164.546,8.988,82.93,1.39,0.604,-0.096,0.076,4.838,-0.118,167.82,145.08,3.75,12.566000000000003,81.08,-0.194,0.0,0.11200000000000002,3.912,-0.21000000000000002,146.016,11.83,22.462,0.778,-0.248,0.0,0.252,3.9519999999999995,-0.192,137.07999999999998,27.13,0.42,180.0,10.728,29.701999999999998,-0.126,8.6,0.21800000000000003,0.09,2.2979999999999996,0.156,120.0,44.384,0.238,86.96,-0.18,0.426,0.27999999999999997,0.356,155.17600000000002,180.0,151.22200000000004,33.88,0.198,79.93,-0.27,11.38,0.29200000000000004,0.42000000000000004,151.18,162.464,19.24,87.26,92.644,82.982,5.09,0.5,0.672,19.652,78.826,3.5831915940959678,6.776,0.8820000000000001,0.34304490890233236,8.434000000000012,30.130000000000003,0.17400000000000002,0.06737853268413217,92.644,0.426,0.238,9.303741469609594,0.11909806466136302,Low
DTL,W1,191.9,176.2,-5.0,-2.1,1645.0,100.0,3.47874514,55.4,5.0,160.05,13.695999999999998,72.41400000000002,1.486,0.6799999999999999,-0.055999999999999994,0.06799999999999999,8.056000000000001,-0.288,157.76600000000002,113.58,18.53,42.248000000000005,80.59,-0.26399999999999996,4.99,0.094,5.782,-0.42000000000000004,166.202,12.62,60.11999999999999,0.786,-0.36,0.0,-0.06,8.148,-0.48200000000000004,141.26,88.28,0.67,165.93,13.538,64.9,-0.164,0.0,0.354,0.43,4.094,-0.06999999999999998,84.26,28.024,0.466,87.37,-0.236,0.242,0.36,0.284,161.144,180.0,153.844,9.19,0.346,89.42,-0.4459999999999999,33.14,-0.04,0.42000000000000004,151.518,165.15,40.7,74.47,90.532,79.23800000000001,11.5,0.09,0.6,33.83,72.26,7.608199962321353,5.390000000000001,1.082,0.4307643262410488,17.159999999999997,31.510000000000005,0.3899999999999999,0.13843939709008654,90.532,0.354,0.466,6.160881836230913,0.18377883519629173,Low
DTL,I4,166.5,151.6,-11.3,-2.5,3598.0,-157.0,-2.498536593,51.4,2.0,148.21,8.644,62.08,1.262,0.666,-0.21799999999999997,0.16,5.794,-0.274,172.75799999999998,130.54,32.67,34.206,69.94,-0.33399999999999996,9.94,0.15,7.9079999999999995,-0.374,143.028,30.45,39.507999999999996,0.808,-0.31999999999999995,5.52,0.17,8.76,-0.316,136.89,69.51,0.61,163.74,19.49,51.066,-0.15799999999999997,6.52,0.25200000000000006,0.17,7.492,0.061999999999999986,32.86,47.455999999999996,0.246,67.62,-0.146,0.1,0.14,0.52,157.68800000000002,171.89,149.324,17.02,0.158,66.9,-0.082,29.26,0.04,0.6960000000000001,168.0,160.31400000000002,65.0,64.46,78.326,87.58,4.82,0.34,0.688,19.75,77.69,5.413182982312716,10.729999999999999,1.07,0.48362913772553334,15.61,56.356,0.25199999999999995,0.10072073603119996,78.326,0.25200000000000006,0.246,13.160769012485552,0.22765800133442846,Low
DTL,W1,141.2,133.2,-21.9,-7.2,3737.0,-261.0,-3.995171055,48.2,4.0,171.89,11.251999999999999,61.976,1.2360000000000002,0.696,-0.202,0.11399999999999999,5.545999999999999,-0.386,136.05,156.93,5.4,13.820000000000002,84.02,-0.32599999999999996,4.83,0.152,6.781999999999999,-0.492,138.692,11.02,23.46,0.812,-0.186,0.0,0.21400000000000002,8.807999999999998,-0.4880000000000001,165.93,34.92,0.54,180.0,22.614,29.756,-0.124,4.32,0.282,0.26,6.242,0.05600000000000001,106.86,53.012,0.24,88.4,-0.03400000000000001,0.20600000000000002,0.244,0.472,154.006,180.0,155.216,18.29,0.152,87.11,0.10600000000000001,11.66,0.58,0.512,140.85,165.264,15.72,89.83,76.008,87.544,9.2,0.79,0.752,13.39,89.58,10.748294748470569,13.806000000000003,1.244,0.5254913347117561,27.854,17.214,0.43199999999999994,0.14943315116354425,76.008,0.282,0.24,7.982762658795926,0.20258198487619958,Low
DTL,W1,154.7,136.3,2.0,1.2,1522.0,-93.0,-3.496643017,48.2,5.0,171.89,7.970000000000001,80.51,1.4,0.5999999999999999,0.039999999999999994,-0.03,2.692,-0.132,144.1,114.83,21.39,32.028,81.44,-0.031999999999999994,10.37,0.03,3.832,-0.2,172.288,19.35,45.065999999999995,0.774,-0.23800000000000004,5.04,0.02,2.728,-0.174,150.46,62.61,0.75,180.0,13.97,51.602,-0.10400000000000001,0.0,0.22400000000000003,0.41,1.634,0.122,55.25,47.92400000000001,0.332,82.77,-0.306,0.14400000000000002,0.2,0.38,164.308,171.89,150.31400000000002,12.47,0.286,86.73,-0.38999999999999996,20.48,0.43,0.5279999999999999,173.20999999999998,165.44400000000002,31.63,81.77,95.33999999999999,80.22,6.64,0.73,0.694,4.17,89.12,3.418407036423059,11.242,0.8939999999999999,0.3641135354071126,8.61,27.46,0.42999999999999994,0.1667353191938249,95.33999999999999,0.22400000000000003,0.332,13.521879787958477,0.12030364156167195,Low
DTL,W1,220.8,197.5,11.4,3.6,1152.0,-30.0,-1.491740435,63.8,2.0,152.87,11.346,68.26,1.348,0.712,-0.248,0.12,4.842,-0.288,168.52,130.54,22.86,39.196,74.18,-0.414,5.77,0.18,3.0599999999999996,-0.31399999999999995,175.564,19.36,52.326,0.796,-0.45600000000000007,15.49,0.14,6.5840000000000005,-0.246,127.59,72.54,0.64,160.05,16.44,55.52,-0.248,5.72,0.22200000000000003,0.27,4.6659999999999995,0.152,14.07,42.412,0.354,74.92,-0.26,0.06799999999999999,0.31,0.612,156.736,180.0,142.11599999999999,34.11,0.22599999999999998,78.23,-0.384,16.9,0.21,0.716,176.082,163.36599999999999,49.82,75.84,77.372,88.31,0.0,0.62,0.756,10.34,82.31,4.65509899644107,9.856000000000002,1.0699999999999998,0.4913714529374949,14.049999999999997,39.480000000000004,0.20800000000000007,0.09385733855165511,77.372,0.22200000000000003,0.354,9.012463869553098,0.1612207343852332,Low
DTL,W1,148.3,120.8,-2.9,-3.9,608.0,344.0,29.50072462,53.7,4.0,161.81,9.478,66.64,1.292,0.6599999999999999,-0.404,0.03,6.17,-0.466,174.45999999999998,139.46,25.2,35.472,70.1,-0.454,12.92,0.01,6.7780000000000005,-0.472,150.904,26.71,47.894000000000005,0.7779999999999999,-0.49799999999999994,11.73,0.2,6.4319999999999995,-0.306,126.87,71.34,0.67,163.74,14.83,47.821999999999996,-0.322,20.48,0.25,0.31,5.242,0.057999999999999996,88.28,45.222,0.334,76.78,-0.39799999999999996,0.13,0.42,0.42800000000000005,169.278,171.89,128.584,26.57,0.22800000000000004,81.4,-0.5120000000000001,23.27,0.29,0.45600000000000007,163.64000000000001,164.552,43.07,72.98,91.17,83.04400000000001,11.63,0.47,0.722,18.61,75.43,5.193813306874506,8.398,1.194,0.4871933223406632,14.760000000000005,33.592,0.1900000000000001,0.07110180494661629,91.17,0.25,0.334,10.125904387592573,0.15717919258020932,Low
DTL,W1,128.4,107.3,-27.2,-5.9,2273.0,-1646.0,-35.91029328,44.7,8.0,156.93,12.966,75.97,1.484,0.6000000000000001,0.042,0.32,5.720000000000001,-0.15200000000000002,171.89,122.01,26.36,37.87,77.96,-0.11600000000000002,10.16,0.32,72.332,-0.22000000000000003,145.226,22.8,41.204,0.712,-0.26400000000000007,10.62,0.3,6.5120000000000005,-0.46799999999999997,165.93,57.32,0.57,180.0,14.21,50.626,-0.346,19.19,0.31799999999999995,0.27,39.652,-0.18,43.95,56.024,0.48600000000000004,71.4,-0.29000000000000004,0.29000000000000004,0.11,0.10599999999999998,154.632,140.35,133.0,47.73,0.346,72.1,-0.09,12.57,0.13,0.29400000000000004,144.014,167.20200000000003,32.5,69.79,90.66799999999999,80.15799999999999,0.0,0.55,0.688,3.54,81.89,4.594707462577639,7.698,1.156,0.3858504521554581,12.099999999999994,44.19,0.38799999999999996,0.14707095793074398,90.66799999999999,0.31799999999999995,0.48600000000000004,12.87297731684476,0.1824193986005557,Low
DTL,W1,149.7,126.3,-10.9,-2.5,2267.0,-346.0,-8.677778909,48.4,6.0,168.52,13.091999999999999,74.26,1.636,0.608,-0.074,0.27,6.647999999999999,-0.344,168.52,120.0,24.68,44.29,80.2,-0.256,12.01,0.11,40.042,-0.41600000000000004,152.028,11.38,50.61,0.75,-0.502,17.06,0.2,39.872,-0.538,138.87000000000003,87.71,0.62,180.0,6.13,59.39000000000001,-0.256,18.88,0.35,0.21,37.672000000000004,-0.26399999999999996,24.49,46.262,0.48599999999999993,73.47,-0.4,0.244,0.39,0.10800000000000001,158.708,166.79000000000002,147.928,9.69,0.404,86.54,-0.304,11.03,0.26399999999999996,0.22800000000000004,148.874,166.262,38.792,78.15,90.814,78.36800000000001,3.6339999999999995,0.616,0.346,14.668000000000001,84.03200000000001,5.219414526553724,-33.742,0.884,0.34719529292398454,13.070000000000007,32.662,0.428,0.14543543813894422,90.814,0.35,0.48599999999999993,8.686696706266819,0.1529308880174649,Low
DTL,W1,159.3,134.1,-36.9,-6.4,881.0,-1144.0,-52.39995602,55.4,5.0,165.3,13.99,81.16,1.51,0.612,-0.174,-0.17,11.676,-0.484,145.736,111.1,36.66,55.64,76.69,-0.264,11.63,-0.03,11.492,-0.6340000000000001,149.894,34.0,83.72599999999998,0.746,-0.27,13.1,0.03,9.164,-0.7459999999999999,144.1,77.29,0.6,180.0,17.41,87.35799999999999,-0.28200000000000003,6.04,0.41200000000000003,0.4,11.08,-0.26,61.31,67.672,0.644,80.4,-0.22800000000000004,0.192,0.37,0.368,153.5,171.89,143.64000000000001,50.19,0.4039999999999999,80.82,-0.21799999999999997,18.48,0.35,0.458,173.714,161.574,24.7,79.03,74.148,79.708,12.27,0.76,0.376,28.79,75.3,2.404371019622388,8.246,1.204,0.5204887812706163,5.859999999999999,36.199999999999996,0.10800000000000004,0.040549558156244656,74.148,0.41200000000000003,0.644,12.414167229419782,0.12258867893419277,Low
DTL,W1,137.0,117.2,-14.7,-0.7,2516.0,-1060.0,-22.84586989,43.0,8.0,156.93,10.424000000000001,75.27,1.46,0.604,-0.072,0.32,8.562000000000001,-0.282,138.59,135.23,23.52,41.129999999999995,78.76,-0.182,11.38,0.41,108.52799999999999,-0.32999999999999996,152.03,19.24,34.214,0.722,-0.466,5.83,0.35,3.4200000000000004,-0.58,141.744,50.21,0.56,180.0,15.58,69.126,-0.258,10.97,0.32,0.33,3.6760000000000006,-0.252,47.16,48.309999999999995,0.44000000000000006,73.59,-0.19,0.24400000000000005,0.06,0.21200000000000002,150.90800000000002,171.89,134.60600000000002,51.52,0.31399999999999995,69.76,0.22800000000000004,17.72,0.09,0.354,153.616,163.954,36.03,66.69,91.296,87.736,4.492,0.6539999999999999,0.74,10.315999999999999,85.066,6.540829305218109,12.16,1.3199999999999998,0.46609502403326664,18.376000000000005,41.20400000000001,0.6940000000000001,0.22927945103446729,91.296,0.32,0.44000000000000006,6.887518566218174,0.1954172983123242,Low
DTL,I8,122.5,112.8,5.4,0.3,5174.0,407.0,4.497769912,43.0,2.0,148.21,10.596,59.49,1.206,0.6479999999999999,-0.19,0.1,9.578,-0.4779999999999999,168.32199999999997,132.07,34.52,35.524,63.59,-0.39799999999999996,16.8,0.14,13.462,-0.65,158.938,33.78,53.248000000000005,0.772,-0.30399999999999994,11.2,0.19,46.614,-0.6599999999999999,128.32,66.42,0.5,161.81,23.58,55.465999999999994,-0.236,11.72,0.304,0.12,11.122,-0.186,0.0,52.4,0.358,62.41,-0.12,0.12,0.18,0.386,155.95,171.89,157.154,21.068,0.166,67.37,-0.03799999999999999,26.11,0.08,0.6,113.604,157.252,53.55,60.33,97.272,85.828,0.0,0.41,0.5960000000000001,21.01,76.4,6.267600550981747,-23.034,1.2599999999999998,0.5720489489545453,16.910000000000004,42.95399999999999,0.36,0.12870690217182085,97.272,0.304,0.358,24.311295008699137,0.23229469611306336,Low
DTL,I8,132.7,120.3,-3.6,-0.3,4400.0,-269.0,-3.498501217,44.2,3.0,168.52,6.282000000000001,64.04,1.098,0.6920000000000001,-0.21399999999999997,0.08,4.331999999999999,-0.374,171.89,151.64,37.67,1.5720000000000027,69.62,-0.4,11.4,0.11,7.696000000000001,-0.398,131.608,32.8,12.046000000000003,0.8300000000000001,-0.05599999999999998,12.57,0.12,9.02,-0.442,146.1,77.29,0.47,168.52,26.44,32.774,-0.13999999999999999,16.14,0.248,0.08,6.601999999999999,0.06200000000000001,74.93,54.576,0.158,68.48,-0.13399999999999998,0.12,-0.01,0.438,151.26,180.0,154.158,0.0,0.10200000000000001,68.26,-0.009999999999999986,0.0,0.04,0.5900000000000001,148.352,159.43200000000002,39.94,75.92,95.922,84.78799999999998,5.41,0.41,-0.438,19.87,86.06,7.854042695750173,17.42,1.032,0.4442513231215391,22.019999999999996,39.94,0.39,0.13776937250347046,95.922,0.248,0.158,16.52597191292138,0.23306748867361318,Low
DTL,I8,135.5,125.7,-1.5,3.4,5683.0,-849.0,-8.496745213,46.6,3.0,171.89,8.482000000000001,60.27,1.142,0.65,-0.49399999999999994,0.1,4.266,-0.4660000000000001,171.89,146.1,40.84,25.951999999999998,63.59,-1.308,15.47,0.14,9.536,-1.4460000000000002,159.42600000000002,29.03,54.202,1.294,-0.536,12.28,0.19,5.964,-0.462,148.21,92.29,0.42,180.0,19.45,47.172000000000004,-0.376,7.63,0.184,0.22,4.516,0.024,28.36,27.177999999999997,0.236,65.73,-1.064,0.10400000000000001,0.1,-0.5640000000000001,154.358,180.0,156.938,64.54,0.07999999999999999,63.11,-1.092,18.9,0.18,-0.4040000000000001,140.074,166.156,37.28,65.32,78.644,83.988,0.0,0.48,-0.44400000000000006,21.71,78.87,6.527377472359529,13.485999999999999,1.4700000000000002,0.44323314299318717,18.6,56.05800000000001,0.932,0.3886683247534673,78.644,0.184,0.236,13.16307132346651,0.24990134381783694,Low
DTL,W1,150.7,136.1,-42.7,-11.9,2681.0,-743.0,-15.48993616,47.7,5.0,160.47,12.193999999999999,80.52,1.408,0.6419999999999999,-0.328,0.06999999999999999,5.186,-0.442,165.93,134.43,26.23,46.884,78.93,-0.20600000000000002,6.21,-0.14,73.86,-0.46799999999999997,145.282,23.09,39.278000000000006,0.744,-0.5,6.89,-0.06,72.28,-0.554,158.43,74.93,0.6,180.0,13.26,43.046,-0.42799999999999994,11.12,0.304,0.22,40.83,-0.178,84.84,47.81,0.466,83.88,-0.36,0.236,0.35,0.13999999999999999,157.94800000000004,171.89,138.75,68.96,0.31,85.12,-0.256,12.4,0.44,0.356,157.39000000000001,157.168,33.55,85.28,92.532,84.904,6.34,0.92,0.6199999999999999,22.83,81.94,2.584619249844484,-59.02,1.174,0.4553750939505543,6.349999999999994,56.76599999999999,0.294,0.10831374181823221,92.532,0.304,0.466,8.516290330889383,0.17204648166070105,Low
DTL,W1,138.8,132.7,-57.3,-14.5,4378.0,-2527.0,-29.99372286,48.6,5.0,168.898,13.920000000000002,80.54,1.298,0.696,-0.152,-0.1,7.836,-0.6359999999999999,130.54,125.45,27.97,2.746000000000001,80.3,-0.16,5.19,-0.09,8.236,-0.726,113.648,29.79,26.877999999999997,0.758,-0.03400000000000001,12.32,0.04,6.4959999999999996,-0.826,158.43,85.41,0.52,180.0,30.55,27.772000000000002,0.11599999999999996,11.2,0.372,0.45,7.736,-0.18,48.7,64.898,0.42400000000000004,85.54,0.118,0.34800000000000003,0.434,0.40199999999999997,163.28199999999998,168.52,143.512,62.02,0.272,89.32,0.266,12.57,0.57,0.47000000000000003,115.47999999999999,164.98,45.0,84.58,73.506,83.53999999999999,17.21,0.9,0.554,26.57,78.1,4.152539785079327,24.054000000000002,1.38,0.6067538922118965,11.219999999999999,48.1,0.42600000000000005,0.16973115997561164,73.506,0.372,0.42400000000000004,22.978437740629797,0.20848192149638425,Low
DTL,I7,123.5,112.4,1.9,1.3,4742.0,-82.0,-0.990676025,42.5,3.0,161.496,8.3,67.86,0.962,1.5239999999999998,4.098000000000001,-0.06,44.356,24.27,174.45999999999998,120.0,31.25,28.946000000000005,66.83,3.84,11.28,-0.05,41.17999999999999,24.27,132.402,31.13,41.482000000000006,0.782,3.749999999999999,13.92,0.04,77.238,24.802,116.1,63.9,0.63,136.89,25.72,44.98799999999999,-0.7779999999999999,11.54,0.374,0.15,40.352,-3.304,53.13,28.48,0.20800000000000002,71.34,-0.826,0.21800000000000003,0.22,-2.8899999999999997,154.65,168.52,145.33599999999998,15.26,0.128,75.18,-0.5980000000000001,24.32,0.04,-2.866,160.93800000000002,164.17,52.04,72.38,77.70400000000001,86.72999999999999,4.0,0.48,0.772,6.38,86.12,6.9860997702580825,-51.518,28.105999999999998,14.240252559290544,19.290000000000006,45.66,4.924,2.5396654110335084,77.70400000000001,0.374,0.20800000000000002,17.54273755717733,0.3009953014087766,Low
DTL,W1,232.3,214.0,-0.6,3.3,1921.0,-390.0,-11.47617289,64.4,2.0,151.64,12.588,67.64,1.496,0.6759999999999999,-0.162,0.08,5.622,-0.202,175.564,112.95,29.4,45.244,74.48,-0.346,11.41,0.11,7.302,-0.27399999999999997,165.48200000000003,23.76,59.224000000000004,0.75,-0.4,5.93,0.11,6.832000000000001,-0.384,140.35,73.74,0.59,163.74,13.09,67.33,-0.24,5.33,0.32999999999999996,0.24,7.268000000000001,-0.04800000000000001,50.21,42.16799999999999,0.438,75.93,-0.302,0.128,0.27,0.43200000000000005,145.416,180.0,144.46599999999998,63.43,0.31799999999999995,80.92,-0.308,12.78,0.19,0.6359999999999999,170.788,161.754,54.43,77.68,77.074,82.558,0.0,0.59,0.788,7.75,83.94,5.634996894409082,6.257999999999999,1.1720000000000002,0.4742217684947473,16.299999999999997,55.68,0.23800000000000002,0.08310715973969993,77.074,0.32999999999999996,0.438,13.25360070572019,0.22981017029462136,Low
DTL,W1,146.7,138.3,-48.1,-11.7,3913.0,-1994.0,-27.00263773,48.8,5.0,169.06799999999998,15.314000000000002,83.29,1.396,0.626,-0.382,0.09,9.447999999999999,-0.654,129.79,116.74,28.16,55.89399999999999,78.36,-0.36,11.8,-0.1,9.994,-0.834,150.524,24.97,81.30399999999999,0.7779999999999999,-0.32999999999999996,6.74,0.06,8.304,-0.9460000000000001,146.1,85.99,0.53,180.0,19.74,90.924,-0.33799999999999997,6.63,0.43,0.6,7.082000000000001,-0.42000000000000004,71.34,61.444,0.632,85.69,-0.23400000000000004,0.198,0.34199999999999997,0.266,159.098,180.0,152.088,73.07,0.376,89.97,-0.272,15.6,0.56,0.5999999999999999,167.044,157.92400000000004,41.63,80.48,95.70399999999998,84.474,13.67,0.71,0.5980000000000001,12.96,80.52,4.2406481422851705,11.435999999999998,1.5459999999999998,0.671681188546783,11.61,60.10999999999999,0.14799999999999996,0.055794862368023314,95.70399999999998,0.43,0.632,16.037146795279188,0.2246262281067622,Low
